___stockid,stkname,cl,minbw_dte,minbw,sqdays,price,dte,rmk,web,model,flgbasic
5854,______,1,NULL,0,0,18.45,'2011/11/18','____________________________________________________________________________________________________________________________________________________________________________________',NULL,NULL,'X'
5871,F-______,1,NULL,0,0,72.3,'2013/09/13',NULL,NULL,NULL,'N'
5878,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5880,_________,1,NULL,0,0,16.25,'2013/09/13',NULL,NULL,NULL,'N'
5902,______,2,NULL,0,0,22.5,'2013/09/13',NULL,NULL,NULL,'N'
5903,______,2,NULL,0,0,145,'2013/09/13',NULL,NULL,NULL,'N'
5904,______,2,NULL,0,0,146.5,'2013/09/13',NULL,NULL,NULL,'N'
5905,_________,2,NULL,0,0,13.85,'2013/09/13',NULL,NULL,NULL,'N'
5906,F-______,1,NULL,0,0,8.9,'2013/09/13',NULL,NULL,NULL,'N'
5907,F-______,1,NULL,0,0,64.8,'2013/09/13',NULL,NULL,NULL,NULL
6005,_________,1,'2013/03/13',0.054379458,36,9.98,'2013/09/13',NULL,NULL,NULL,'N'
6008,_________,2,NULL,0,0,14.1,'2013/01/07',NULL,NULL,NULL,'X'
6012,_________,1,NULL,0,0,11.85,'2011/04/19',NULL,NULL,NULL,'X'
6015,_________,2,'2013/04/23',0.040917401,59,9.1,'2013/09/13',NULL,NULL,NULL,'N'
6016,_________,2,NULL,0,0,7.61,'2013/09/13',NULL,NULL,NULL,'N'
6020,_________,2,NULL,0,0,17.9,'2013/09/13',NULL,NULL,NULL,'N'
6021,_________,2,NULL,0,0,13.15,'2013/09/13',NULL,NULL,NULL,'N'
6022,_________,2,NULL,0,0,8.86,'2013/09/13',NULL,NULL,NULL,'N'
6023,_________,2,NULL,0,0,33.1,'2013/09/13',NULL,NULL,NULL,'N'
6024,_________,2,NULL,0,0,28.65,'2013/09/13',NULL,NULL,NULL,'N'
6101,______,2,NULL,0,0,12.4,'2013/09/13',NULL,NULL,NULL,'N'
6103,______,2,NULL,0,0,2.1,'2013/09/13',NULL,NULL,NULL,'N'
6104,______,2,NULL,0,0,16.45,'2013/09/13','USB3.0',NULL,NULL,'N'
6105,______,2,NULL,0,0,26.6,'2013/09/13','__________________NL_________________________________________________________________________________________________________',NULL,'5.2','N'
6107,______,2,NULL,0,0,59.9,'2013/09/13',NULL,NULL,NULL,'N'
6108,______,1,NULL,0,0,17.85,'2013/09/13',NULL,NULL,NULL,'N'
6109,______,2,NULL,0,0,10,'2013/09/13',NULL,NULL,'3.1','N'
6111,_________,2,NULL,0,0,8.89,'2013/09/13',NULL,NULL,NULL,'N'
6112,______,1,NULL,0,0,29.8,'2013/09/13',NULL,NULL,NULL,'N'
6113,______,2,NULL,0,0,8.88,'2013/09/13',NULL,NULL,'5.1','N'
6114,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6115,______,1,NULL,0,0,42.55,'2013/09/13',NULL,NULL,'3.1','N'
6116,______,1,NULL,0,0,12.15,'2013/09/13','________________________________________________',NULL,NULL,'N'
6117,______,1,NULL,0,0,14,'2013/09/13',NULL,NULL,NULL,'N'
6118,______,2,NULL,0,0,9.45,'2013/09/13',NULL,NULL,'3.1a','N'
6119,______,1,NULL,0,0,18.95,'2012/02/22',NULL,NULL,'5.2','X'
6120,______,1,NULL,0,0,11.7,'2013/09/13',NULL,NULL,'5.2','N'
6121,______,2,NULL,0,0,138.5,'2013/09/13',NULL,'http://www.wretch.cc/blog/eagle99/11080021','5.1','N'
6122,______,2,NULL,0,0,12.5,'2013/09/13',NULL,NULL,'2.3;3.1','N'
6123,______,2,NULL,0,0,31.4,'2013/09/13',NULL,NULL,NULL,'N'
6124,______,2,NULL,0,0,22.5,'2013/09/13',NULL,NULL,NULL,'N'
6125,______,2,NULL,0,0,10.8,'2013/09/13',NULL,NULL,NULL,'N'
6126,______,2,NULL,0,0,15.9,'2013/09/13',NULL,NULL,NULL,'N'
6127,______,2,NULL,0,0,9,'2013/09/13',NULL,NULL,'5.2','N'
6128,______,1,NULL,0,0,30.35,'2013/09/13','________________________________________________',NULL,NULL,'N'
6129,______,2,'2012/12/28',0.034132346,36,8.22,'2013/09/13',NULL,NULL,NULL,'N'
6130,______,2,NULL,0,0,74.1,'2013/09/13',NULL,NULL,NULL,'N'
6131,______,1,NULL,0,0,11.7,'2013/09/13',NULL,NULL,NULL,'N'
6133,______,1,NULL,0,0,9.14,'2013/09/13',NULL,NULL,NULL,'N'
6134,______,2,NULL,0,0,9.25,'2013/09/13',NULL,NULL,NULL,'N'
6135,______,2,NULL,0,0,21.8,'2013/09/13',NULL,NULL,'3.1;5.2','N'
6136,_________,1,NULL,0,0,24.05,'2013/09/13',NULL,NULL,'2.3;5.2','N'
6138,______,2,NULL,0,0,20.65,'2013/09/13',NULL,NULL,NULL,'N'
6139,______,1,NULL,0,0,27,'2013/09/13',NULL,NULL,NULL,'N'
6140,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6141,______,1,'2013/02/04',0.022009663,30,10.25,'2013/09/13',NULL,NULL,NULL,'N'
6142,______,1,NULL,0,0,8.95,'2013/09/13',NULL,NULL,NULL,'N'
6143,______,2,NULL,0,0,79.3,'2013/09/13',NULL,NULL,NULL,'N'
6144,_________,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6145,______,1,NULL,0,0,20.7,'2013/09/13',NULL,NULL,NULL,'X'
6146,______,2,NULL,0,0,85.1,'2013/09/13',NULL,NULL,'4.2','N'
6147,______,2,NULL,0,0,65.6,'2013/09/13',NULL,NULL,'2.1;5.1','N'
6148,_________,2,NULL,0,0,6.68,'2013/09/13',NULL,NULL,'5.1','N'
6150,______,2,NULL,0,0,12.95,'2013/09/13',NULL,NULL,NULL,'N'
6151,______,2,NULL,0,0,20.15,'2013/09/13',NULL,NULL,'3.1','N'
6152,______,2,NULL,0,0,24.25,'2013/09/13',NULL,NULL,NULL,'N'
6153,_________,1,NULL,0,0,29.75,'2013/09/13',NULL,NULL,'5.1','N'
6154,______,2,NULL,0,0,22.6,'2013/09/13',NULL,NULL,NULL,'N'
6155,______,1,NULL,0,0,19.5,'2013/09/13',NULL,NULL,NULL,'N'
6156,______,2,'2013/04/09',0.084252529,41,6.09,'2013/09/13',NULL,NULL,NULL,'N'
6158,______,2,'2013/03/26',0.035668524,43,13.9,'2013/09/13',NULL,NULL,NULL,'N'
6160,______,2,NULL,0,0,21.35,'2013/09/13',NULL,NULL,NULL,'N'
6161,______,2,NULL,0,0,8.49,'2013/09/13',NULL,NULL,NULL,'N'
6163,_________,2,'2013/03/29',0.046916082,58,17.7,'2013/09/13',NULL,NULL,NULL,'N'
6164,______,1,NULL,0,0,19.1,'2013/09/13',NULL,NULL,NULL,'N'
6165,______,1,NULL,0,0,7,'2013/09/13',NULL,NULL,'5.1a','N'
6166,______,1,NULL,0,0,50.6,'2013/09/13',NULL,NULL,'5.1','N'
6167,______,2,NULL,0,0,1.91,'2013/09/13',NULL,NULL,NULL,'N'
6168,______,1,NULL,0,0,10.8,'2013/09/13',NULL,NULL,'3.1','N'
6169,______,2,NULL,0,0,22.9,'2013/09/13',NULL,NULL,NULL,'N'
6170,______,2,NULL,0,0,10.15,'2013/09/13',NULL,NULL,NULL,'N'
6171,_________,2,NULL,0,0,18.6,'2013/09/13',NULL,NULL,NULL,'N'
6172,______,1,NULL,0,0,8.56,'2013/09/13',NULL,NULL,'5.1a','N'
6173,_________,2,NULL,0,0,10.75,'2013/09/13',NULL,NULL,'5.1','N'
6174,______,2,NULL,0,0,16.45,'2013/09/13',NULL,NULL,NULL,'N'
6175,______,2,NULL,0,0,11.5,'2013/09/13',NULL,NULL,'5.2','N'
6176,______,1,NULL,0,0,102,'2013/09/13','________________________',NULL,'5.2','N'
6177,______,2,NULL,0,0,31.9,'2013/09/13',NULL,NULL,NULL,'N'
6179,______,2,NULL,0,0,13.4,'2013/09/13',NULL,NULL,NULL,'N'
6180,______,2,'2013/04/26',0.0620285,69,24.75,'2013/09/13',NULL,NULL,NULL,'N'
6182,______,2,NULL,0,0,13.3,'2013/09/13','LED_______________',NULL,NULL,'N'
6183,______,2,NULL,0,0,25.55,'2013/09/13',NULL,NULL,'5.2','N'
6184,_________,1,NULL,0,0,57.1,'2013/09/13',NULL,NULL,NULL,'N'
6185,______,2,'2013/03/20',0.048108447,33,23.2,'2013/09/13',NULL,NULL,'5.2','N'
6186,______,2,NULL,0,0,38.45,'2013/09/13',NULL,NULL,NULL,'N'
6187,______,2,'2013/03/18',0.046503535,56,25.9,'2013/09/13',NULL,NULL,'5.1a','N'
6188,______,2,NULL,0,0,28.75,'2013/09/13',NULL,NULL,NULL,'N'
6189,______,1,NULL,0,0,29.4,'2013/09/13',NULL,NULL,'5.2','N'
6190,______,2,'2013/04/26',0.069538641,72,6.3,'2013/09/13',NULL,NULL,'3.1a','N'
6191,_________,1,NULL,0,0,9.89,'2013/09/13',NULL,NULL,'3.1','N'
6192,______,1,NULL,0,0,69.6,'2013/09/13','____________W______ADX11.55___19.29______KD_________________________________41.95_________',NULL,'4.2a','N'
6194,______,2,NULL,0,0,19.95,'2013/09/13',NULL,NULL,NULL,'N'
6195,______,2,NULL,0,0,80,'2013/09/13',NULL,NULL,'5.1a','N'
6196,______,1,NULL,0,0,16.85,'2013/09/13',NULL,NULL,NULL,'N'
6197,_________,1,NULL,0,0,25.5,'2013/09/13',NULL,NULL,NULL,'N'
6198,______,2,NULL,0,0,8.39,'2013/09/13',NULL,NULL,NULL,'N'
6199,______,2,NULL,0,0,8.35,'2013/09/13',NULL,NULL,NULL,'N'
6201,_________,1,NULL,0,0,25.7,'2013/09/13',NULL,NULL,NULL,'N'
6202,______,1,NULL,0,0,36,'2013/09/13','___________________________8_____________________MCU______________________________________________________________________________________________________________________________','http://www.wretch.cc/blog/eagle99/11080697','5.1','N'
6203,______,2,NULL,0,0,35.9,'2013/09/13',NULL,NULL,'4.2','N'
6204,______,2,NULL,0,0,23.4,'2013/09/13',NULL,NULL,NULL,'N'
6205,______,1,NULL,0,0,23.4,'2013/09/13',NULL,NULL,NULL,'N'
6206,______,1,NULL,0,0,97.6,'2013/09/13',NULL,NULL,'2.1;4.2;5.1','N'
6207,______,2,NULL,0,0,17.8,'2013/09/13',NULL,NULL,'5.1','N'
6208,______,2,NULL,0,0,10.6,'2013/09/13',NULL,NULL,NULL,'N'
6209,_________,1,NULL,0,0,29.85,'2013/09/13',NULL,NULL,'2.1a;5.1','N'
6210,______,2,NULL,0,0,45.9,'2013/09/13',NULL,NULL,'5.1','N'
6211,______,2,'2013/03/21',0.045738797,21,14.3,'2013/09/13',NULL,NULL,NULL,'N'
6212,______,2,NULL,0,0,19.9,'2013/09/13',NULL,NULL,NULL,'N'
6213,______,1,NULL,0,0,30.25,'2013/09/13',NULL,NULL,NULL,'N'
6214,______,2,NULL,0,0,49.5,'2013/09/13',NULL,NULL,NULL,'N'
6215,______,1,NULL,0,0,17.5,'2013/09/13',NULL,NULL,NULL,'N'
6216,______,1,NULL,0,0,18.9,'2013/09/13',NULL,NULL,NULL,'N'
6217,_________,2,NULL,0,0,27.1,'2013/09/13',NULL,NULL,'5.2','N'
6218,______,2,NULL,0,0,19.9,'2013/09/13',NULL,NULL,NULL,'N'
6219,______,2,NULL,0,0,17.85,'2013/09/13',NULL,NULL,NULL,'N'
6220,______,2,NULL,0,0,11.75,'2013/09/13',NULL,NULL,'2.3;5.2','N'
6221,______,2,NULL,0,0,22.2,'2013/09/13',NULL,NULL,NULL,'N'
6222,______,2,NULL,0,0,8.6,'2013/09/13',NULL,NULL,NULL,'N'
6223,______,2,'2013/03/28',0.06841242,26,52.7,'2013/09/13',NULL,NULL,NULL,'N'
6224,______,2,'2013/03/26',0.035741668,45,54.2,'2013/09/13',NULL,NULL,'4.2','N'
6225,______,1,NULL,0,0,4.95,'2013/09/13',NULL,NULL,NULL,'N'
6226,______,1,NULL,0,0,6.5,'2013/09/13',NULL,NULL,'3.1','N'
6227,______,2,NULL,0,0,10.3,'2013/09/13',NULL,NULL,NULL,'N'
6228,______,2,NULL,0,0,10.15,'2013/09/13',NULL,NULL,NULL,'N'
6229,______,2,NULL,0,0,15.6,'2013/09/13',NULL,NULL,NULL,'N'
6230,______,2,NULL,0,0,61.5,'2013/09/13',NULL,'http://www.wretch.cc/blog/eagle99/11081996',NULL,'N'
6231,______,2,NULL,0,0,56.7,'2013/09/13',NULL,NULL,NULL,'N'
6233,______,2,NULL,0,0,12.1,'2013/09/13',NULL,NULL,'3.1a','N'
6234,______,2,NULL,0,0,16.85,'2013/09/13',NULL,NULL,NULL,'N'
6235,______,1,NULL,0,0,8.54,'2013/09/13',NULL,NULL,'3.1a','N'
6236,______,2,NULL,0,0,14.3,'2013/04/26',NULL,NULL,NULL,'N'
6237,______,2,NULL,0,0,19.9,'2013/09/13',NULL,NULL,NULL,'N'
6238,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6239,______,1,NULL,0,0,54,'2013/09/13','_______________DRAM_____________________(DRAM_______________)___________________________',NULL,NULL,'N'
6240,_________,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6241,_________,2,NULL,0,0,20.75,'2013/09/13',NULL,NULL,NULL,'N'
6242,_________,2,NULL,0,0,6.77,'2013/09/13',NULL,NULL,NULL,'N'
6243,______,2,'2013/01/24',0.055397875,32,12.8,'2013/09/13',NULL,NULL,'4.2','N'
6244,______,2,'2013/04/15',0.114076398,76,45.2,'2013/09/13',NULL,NULL,NULL,'N'
6245,______,2,NULL,0,0,46.9,'2013/09/13',NULL,NULL,NULL,'N'
6246,______,2,NULL,0,0,6.23,'2013/09/13',NULL,NULL,'5.1','N'
6247,_________,2,NULL,0,0,11.3,'2013/09/13',NULL,NULL,NULL,'N'
6248,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6250,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
6251,______,1,NULL,0,0,11.5,'2013/09/13',NULL,NULL,NULL,'N'
6255,______,1,NULL,0,0,18.4,'2010/08/27','____________LED____________',NULL,'5.2','X'
6257,______,1,NULL,0,0,28.7,'2013/09/13',NULL,NULL,'5.2','N'
6259,______,2,NULL,0,0,7.09,'2013/09/13',NULL,NULL,NULL,'N'
6261,______,2,NULL,0,0,59,'2013/09/13',NULL,NULL,'3.1','N'
6263,_________,2,NULL,0,0,34.05,'2013/09/13',NULL,NULL,NULL,'N'
6264,_________,2,NULL,0,0,12.85,'2013/09/13',NULL,NULL,NULL,'N'
6265,_________,2,NULL,0,0,7.72,'2013/09/13',NULL,NULL,NULL,'N'
6266,______,2,NULL,0,0,8.74,'2013/09/13',NULL,NULL,'5.1','N'
6269,______,1,NULL,0,0,101,'2013/09/13',NULL,NULL,NULL,'N'
6270,______,2,NULL,0,0,12.05,'2013/09/13',NULL,NULL,NULL,'N'
6271,_________,1,NULL,0,0,157,'2013/09/13',NULL,NULL,NULL,'N'
6274,______,2,NULL,0,0,23.1,'2013/09/13',NULL,NULL,'3.1','N'
6275,______,2,NULL,0,0,13.45,'2013/09/13',NULL,NULL,NULL,'N'
6276,______,2,NULL,0,0,25.2,'2013/09/13',NULL,NULL,NULL,'N'
6277,______,1,NULL,0,0,68.5,'2013/09/13',NULL,NULL,NULL,'N'
6278,_________,2,NULL,0,0,43.35,'2013/09/13',NULL,NULL,'3.1','N'
6279,______,2,NULL,0,0,92.3,'2013/09/13','______________________________',NULL,'5.1','N'
6281,_________,1,NULL,0,0,66.2,'2013/09/13',NULL,NULL,NULL,'N'
6282,______,1,NULL,0,0,32.05,'2013/09/13',NULL,NULL,NULL,'N'
6283,______,1,NULL,0,0,16.6,'2013/09/13',NULL,NULL,NULL,'N'
6284,______,2,'2013/04/24',0.024960557,38,26.2,'2013/09/13',NULL,NULL,NULL,'N'
6285,______,1,NULL,0,0,60.3,'2013/09/13',NULL,NULL,'5.1','N'
6286,______,1,NULL,0,0,132,'2013/09/13',NULL,NULL,'3.1','N'
6287,______,2,NULL,0,0,5.27,'2013/09/13',NULL,NULL,NULL,'N'
6289,______,1,'2013/03/14',0.077357367,46,3.22,'2013/09/13',NULL,NULL,'3.1','N'
6290,______,2,NULL,0,0,26.65,'2013/09/13',NULL,NULL,'2.1a;5.1a','N'
6291,______,2,NULL,0,0,2.03,'2013/04/26',NULL,NULL,NULL,'N'
6292,______,2,NULL,0,0,28.45,'2013/09/13',NULL,NULL,'2.3;5.2','N'
6294,______,2,NULL,0,0,38,'2013/09/13',NULL,NULL,NULL,'N'
6298,______,2,NULL,0,0,18.15,'2013/09/13',NULL,NULL,NULL,'N'
6404,F-______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6405,______,1,'2014/02/07',0.096392607,0,0,NULL,NULL,NULL,NULL,NULL
6409,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6411,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6412,______,1,'2014/02/07',0.064911075,0,0,NULL,NULL,NULL,NULL,NULL
6414,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6415,F-______,1,'2014/02/07',0.13661464,0,0,NULL,NULL,NULL,NULL,NULL
6417,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6419,_________,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6422,F-______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6426,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6431,F-______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6432,_________,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6442,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6443,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6449,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6451,F-______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6452,F-______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6456,F-GIS,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6457,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6462,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6464,_________,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6465,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6470,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6485,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6488,_________,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6504,______,1,NULL,0,0,145,'2013/09/13',NULL,NULL,NULL,NULL
6505,_________,1,'2013/02/23',0.044953568,45,79,'2013/09/13',NULL,NULL,NULL,'N'
6506,______,2,NULL,0,0,13.85,'2013/09/13',NULL,NULL,NULL,'N'
6508,______,2,'2013/01/16',0.032245994,24,30.3,'2013/09/13','___2/10_______________________________________',NULL,'5.1','N'
6509,______,2,NULL,0,0,18.2,'2013/09/13',NULL,NULL,'3.1a','N'
6514,F-______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
6603,_________,2,NULL,0,0,15.85,'2013/09/13',NULL,NULL,'5.1','N'
6605,______,1,NULL,0,0,100.5,'2013/09/13',NULL,NULL,NULL,'N'
6609,_________,2,NULL,0,0,28.25,'2013/09/13',NULL,NULL,'5.2','N'
6702,______,1,NULL,0,0,11.45,'2013/09/13',NULL,NULL,NULL,'N'
6803,______,2,NULL,0,0,170,'2013/09/13',NULL,NULL,NULL,'N'
7402,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8008,_________,1,NULL,0,0,32.4,'2013/04/26','__________________________________________SQ________________________',NULL,NULL,'N'
8011,______,1,'2013/04/25',0.064845398,48,38.3,'2013/09/13',NULL,NULL,NULL,'N'
8016,______,1,'2013/04/17',0.039770697,46,38.15,'2013/09/13',NULL,NULL,NULL,'N'
8021,______,1,'2013/01/11',0.037610128,32,18.1,'2013/09/13',NULL,NULL,'3.1a','N'
8024,______,2,NULL,0,0,13.6,'2013/09/13',NULL,NULL,NULL,'N'
8027,______,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8032,______,2,NULL,0,0,33.75,'2013/09/13',NULL,NULL,NULL,'N'
8033,______,1,NULL,0,0,10.65,'2013/09/13',NULL,NULL,NULL,'N'
8034,______,2,NULL,0,0,9.78,'2013/09/13',NULL,NULL,NULL,'N'
8038,_________,2,'2014/02/07',0.132615706,0,0,NULL,NULL,NULL,NULL,NULL
8039,______,2,'2013/03/06',0.049896333,32,49.1,'2013/09/13',NULL,NULL,'5.2','N'
8040,______,2,NULL,0,0,8.52,'2013/09/13',NULL,NULL,'2.3;3.1','N'
8042,_________,2,NULL,0,0,49.8,'2013/09/13',NULL,NULL,NULL,'N'
8043,_________,2,NULL,0,0,16.65,'2013/09/13',NULL,NULL,'2.3;3.1','N'
8044,______,2,NULL,0,0,161,'2013/09/13',NULL,NULL,'5.2','N'
8046,______,1,NULL,0,0,37.7,'2013/09/13',NULL,NULL,'2.1a;5.1','N'
8047,______,2,NULL,0,0,10.5,'2013/09/13',NULL,NULL,NULL,'N'
8048,______,2,NULL,0,0,16.7,'2013/09/13',NULL,NULL,NULL,'N'
8049,______,2,NULL,0,0,8.1,'2013/09/13',NULL,NULL,'3.1a;5.2','N'
8050,______,2,NULL,0,0,36.25,'2013/09/13','____________',NULL,NULL,'N'
8053,______,2,NULL,0,0,2.72,'2013/09/13',NULL,NULL,NULL,'N'
8054,______,2,NULL,0,0,29.85,'2013/09/13',NULL,NULL,NULL,'N'
8059,______,2,NULL,0,0,8.53,'2013/09/13',NULL,NULL,'2.3','N'
8064,______,2,NULL,0,0,11.35,'2013/09/13',NULL,NULL,'2.3;5.1','N'
8066,______,2,NULL,0,0,16.8,'2013/09/13',NULL,NULL,NULL,'X'
8067,______,2,NULL,0,0,6.83,'2013/09/13',NULL,NULL,NULL,'N'
8068,______,2,NULL,0,0,4.92,'2013/09/13',NULL,NULL,NULL,'N'
8069,______,2,'2013/04/08',0.060727029,41,17.65,'2013/09/13',NULL,NULL,NULL,'N'
8070,______,1,NULL,0,0,82.5,'2013/09/13',NULL,NULL,NULL,'N'
8071,______,2,NULL,0,0,26.5,'2013/09/13',NULL,NULL,NULL,'N'
8072,______,1,NULL,0,0,88.4,'2013/09/13',NULL,NULL,NULL,'N'
8074,______,2,NULL,0,0,25.55,'2013/09/13',NULL,NULL,NULL,'N'
8076,______,2,NULL,0,0,79.8,'2013/09/13',NULL,NULL,NULL,'N'
8077,______,2,NULL,0,0,1.96,'2013/04/26',NULL,NULL,NULL,'N'
8078,______,1,NULL,0,0,38.7,'2013/09/13',NULL,NULL,NULL,'N'
8079,______,2,NULL,0,0,14.1,'2013/09/13',NULL,NULL,'5.2','N'
8080,_________,2,NULL,0,0,24.65,'2013/09/13',NULL,NULL,NULL,'N'
8081,______,1,NULL,0,0,81.3,'2013/09/13',NULL,NULL,NULL,'N'
8082,______,2,NULL,0,0,2,'2013/09/13',NULL,NULL,NULL,'N'
8083,______,2,NULL,0,0,83.9,'2013/09/13',NULL,NULL,NULL,'N'
8084,______,2,NULL,0,0,13.7,'2013/09/13',NULL,NULL,NULL,'N'
8085,______,2,NULL,0,0,4.03,'2013/09/13',NULL,NULL,NULL,'N'
8086,_________,2,NULL,0,0,13.5,'2013/09/13',NULL,NULL,NULL,'N'
8087,_________,2,NULL,0,0,7.75,'2013/09/13',NULL,NULL,NULL,'N'
8088,______,2,NULL,0,0,37.35,'2013/09/13',NULL,NULL,NULL,'N'
8091,______,2,NULL,0,0,52.4,'2013/09/13',NULL,NULL,'2.1;5.1','N'
8092,______,2,NULL,0,0,9.81,'2013/09/13',NULL,NULL,NULL,'N'
8093,______,2,NULL,0,0,5.94,'2013/09/13',NULL,NULL,NULL,'N'
8096,______,2,NULL,0,0,16.65,'2013/09/13',NULL,NULL,'5.1a','N'
8097,______,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
8099,_________,2,NULL,0,0,20.55,'2013/09/13',NULL,NULL,NULL,'N'
8101,______,1,NULL,0,0,14.25,'2013/09/13',NULL,NULL,'2.3','N'
8103,______,2,NULL,0,0,35.2,'2013/09/13',NULL,NULL,NULL,'N'
8105,______,1,'2013/03/29',0.04737579,37,10.35,'2013/09/13',NULL,NULL,'3.1','N'
8107,_________,2,NULL,0,0,9.18,'2013/09/13',NULL,NULL,NULL,'N'
8109,______,2,NULL,0,0,44.75,'2013/09/13',NULL,NULL,'5.2','N'
8110,______,1,NULL,0,0,10.55,'2013/09/13',NULL,NULL,NULL,'N'
8111,______,2,NULL,0,0,5.73,'2013/09/13',NULL,NULL,'3.1;5.2','N'
8112,______,1,NULL,0,0,14.45,'2013/09/13',NULL,NULL,'3.1','N'
8114,_________,2,NULL,0,0,91.8,'2013/09/13',NULL,NULL,NULL,'N'
8121,______,2,'2013/02/26',0.05638572,9,43.5,'2013/09/13',NULL,NULL,'3.1a;3.2;5.2a','N'
8131,_________,1,NULL,0,0,17.6,'2013/09/13','DRAM_____________________',NULL,NULL,'N'
8147,______,2,NULL,0,0,25.2,'2013/09/13',NULL,NULL,NULL,NULL
8150,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8155,______,2,NULL,0,0,26.4,'2013/09/13',NULL,NULL,NULL,NULL
8163,______,1,NULL,0,0,18.8,'2013/09/13','27.95___2/9____________________________________LCD TV Inverter________________________ LED______________________________ CCFL___________________________ (PV Inverter)__________________ ________________________________________________________________________ ________________________________________________________________________ ______________________________________________________',NULL,NULL,'N'
8171,______,2,NULL,0,0,12.2,'2013/09/13',NULL,NULL,NULL,'N'
8176,______,2,NULL,0,0,14.8,'2013/09/13',NULL,NULL,NULL,NULL
8182,______,2,NULL,0,0,13.7,'2013/09/13',NULL,NULL,NULL,'N'
8183,______,2,NULL,0,0,6.1,'2013/09/13',NULL,NULL,NULL,'N'
8199,______,1,NULL,0,0,9.92,'2012/12/20',NULL,NULL,NULL,'X'
8201,______,1,'2013/01/09',0.046613588,22,13.5,'2013/09/13',NULL,NULL,NULL,'N'
8210,______,2,NULL,0,0,31.35,'2013/09/13',NULL,NULL,NULL,'N'
8213,______,1,NULL,0,0,34.8,'2013/09/13',NULL,NULL,NULL,'N'
8215,_________,1,NULL,0,0,17.7,'2013/09/13',NULL,NULL,NULL,'N'
8222,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
8234,______,2,NULL,0,0,22.95,'2013/09/13',NULL,NULL,NULL,'N'
8240,______,2,'2013/03/14',0.039521757,22,31.3,'2013/09/13',NULL,NULL,'3.1','N'
8249,______,1,NULL,0,0,16.1,'2013/09/13',NULL,NULL,NULL,'N'
8255,______,2,NULL,0,0,115,'2013/09/13','_________________________________',NULL,NULL,'N'
8261,______,2,NULL,0,0,15.15,'2013/09/13',NULL,NULL,NULL,'N'
8266,_________,2,'2013/09/13',0,0,0,'2013/09/13',NULL,NULL,NULL,'N'
8271,______,1,NULL,0,0,28.85,'2013/09/13',NULL,NULL,NULL,'N'
8277,______,2,NULL,0,0,17.7,'2013/09/13',NULL,NULL,NULL,'N'
8287,_________,2,NULL,0,0,25.1,'2013/09/13',NULL,NULL,'5.1','N'
8289,______,2,NULL,0,0,12.95,'2013/09/13',NULL,NULL,NULL,'N'
8291,______,2,NULL,0,0,6.11,'2013/09/13',NULL,NULL,NULL,'N'
8299,______,2,NULL,0,0,218.5,'2013/09/13',NULL,NULL,'3.1a','N'
8341,______,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
