stockid,stkname,cl,minbw_dte,minbw,sqdays,price,dte,rmk,web,model,flgbasic
4976,佳凌,1,NULL,0,0,31.85,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
4977,F-眾達,1,2014-02-07 00:00:00.000,0.243107465268801,0,0,NULL,NULL,NULL,NULL,NULL
4979,華星光,2,NULL,0,0,42.15,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
4984,F-科納,1,NULL,0,0,48.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
4987,科誠,2,NULL,0,0,58.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
4991,F-環宇,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
4994,傳奇,2,NULL,0,0,147,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
4995,晶達,2,NULL,0,0,19.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
4999,鑫禾,1,NULL,0,0,49.55,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5007,三星,2,NULL,0,0,66.9,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5009,榮剛,2,2013-03-26 00:00:00.000,0.0429184549356223,57,19.5,2013-09-13 00:00:00.000,DMI++;15.05為97/11/04高點，依123法則突破為買點。12.1為近日大量區低點,NULL,NULL,N
5011,久陽,2,NULL,0,0,19.75,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5013,強新,2,2013-03-15 00:00:00.000,0.030763967268523,46,13,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
5014,建錩,2,NULL,0,0,7.16,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5015,華祺,2,2013-04-16 00:00:00.000,0.0275808696908298,51,16.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5016,松和,2,NULL,0,0,23.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5102,富強,2,NULL,0,0,14.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5201,凱衛,2,NULL,0,0,12.45,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5202,力新,2,NULL,0,0,5.69,2013-09-13 00:00:00.000,NULL,NULL,2.3,N
5203,訊連,1,NULL,0,0,83,2013-09-13 00:00:00.000,NULL,NULL,4.2,N
5204,得捷,2,NULL,0,0,2.79,2011-08-01 00:00:00.000,NULL,NULL,NULL,X
5205,漢康,2,NULL,0,0,4.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5206,經緯,2,NULL,0,0,16.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5209,新鼎,2,NULL,0,0,49.3,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5210,寶碩,2,NULL,0,0,8.98,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5211,蒙恬,2,NULL,0,0,23.75,2013-09-13 00:00:00.000,NULL,NULL,5.2,N
5212,凌網,2,NULL,0,0,12.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5213,力昕,2,NULL,0,0,23.15,2013-09-13 00:00:00.000,NULL,NULL,5.1,N
5215,F-科嘉,1,NULL,0,0,27.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5225,F-東科,1,NULL,0,0,74.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5227,F-立凱,2,2014-02-07 00:00:00.000,0.138733731804445,0,0,NULL,NULL,NULL,NULL,NULL
5230,雷笛克,2,NULL,0,0,89.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5234,達興,1,2013-04-26 00:00:00.000,0.0895711918459087,50,60,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5243,F-乙盛,1,2014-02-07 00:00:00.000,0.132109407182297,0,0,NULL,NULL,NULL,NULL,NULL
5245,智晶,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5251,天鉞電,2,NULL,0,0,76.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5255,美桀,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5259,清惠,1,2014-02-07 00:00:00.000,0.169819873168217,0,0,NULL,NULL,NULL,NULL,NULL
5261,創傑,2,2014-02-07 00:00:00.000,0.329586422034814,0,0,NULL,NULL,NULL,NULL,NULL
5263,智崴,2,NULL,0,0,73.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5264,F-鎧勝,1,NULL,0,0,152.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5266,F*AS,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5269,祥碩,1,NULL,0,0,39.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5272,笙科,2,NULL,0,0,46,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5274,信驊,2,NULL,0,0,170,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5276,F-達輝,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5278,尚凡,2,NULL,0,0,133.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL
5280,F-敦泰,1,2014-02-07 00:00:00.000,0.188501450511275,0,0,NULL,NULL,NULL,NULL,NULL
5284,F-jpp,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5285,界霖,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5287,數字,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5288,F-豐祥,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5289,宜鼎,2,2014-02-07 00:00:00.000,0.0871664293112352,0,0,NULL,NULL,NULL,NULL,NULL
5291,邑昇,2,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL
5301,祥裕,2,2013-09-13 00:00:00.000,0,0,0,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5302,太欣,2,NULL,0,0,7.61,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5304,鼎創達,2,NULL,0,0,3.12,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5305,敦南,1,NULL,0,0,17.1,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5306,訊康,2,NULL,0,0,120,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5309,系統,2,NULL,0,0,11.4,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5310,天剛,2,NULL,0,0,29.7,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5312,寶島科,2,NULL,0,0,100,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5314,世紀,2,NULL,0,0,8.01,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5315,光聯,2,NULL,0,0,3.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5317,凱美,2,NULL,0,0,8.17,2013-09-13 00:00:00.000,NULL,NULL,2.1a;5.1,N
5318,佳鼎,2,NULL,0,0,3.73,2012-11-05 00:00:00.000,NULL,NULL,NULL,X
5321,友銓,2,NULL,0,0,6.8,2013-09-13 00:00:00.000,NULL,NULL,NULL,X
5324,德豐,2,NULL,0,0,57.6,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5326,漢磊,2,NULL,0,0,9.5,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
5328,華容,2,NULL,0,0,7.94,2013-09-13 00:00:00.000,NULL,NULL,NULL,N
